event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes,time_unspecified,cause_speed
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,22.0,1.0,12.0,0,1,Low,False,,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,23.0,1.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,heavy_vehicle,18.0,1.0,1.0,0,0,Low,False,,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,23.0,1.0,12.0,0,0,Low,True,,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,0.0,2.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,kodigehalli,lcv,19.0,1.0,11.0,0,1,High,False,73.43753403333334,0,fast
unplanned,others,non-corridor,east zone 2,k.r. pura,unknown,19.0,1.0,11.0,0,1,Low,False,24696.55389576667,0,fast
unplanned,construction,non-corridor,unknown,chikkajala,unknown,5.0,3.0,12.0,0,1,Low,False,21119.46551725,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,bmtc_bus,23.0,4.0,12.0,0,0,Low,False,133.06417406666665,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,4.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,chikkajala,truck,4.0,5.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,7.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,heavy_vehicle,18.0,1.0,11.0,0,0,Low,False,,0,fast
unplanned,procession,non-corridor,unknown,whitefield,unknown,8.0,0.0,12.0,0,0,Low,True,38.40874121666666,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,taxi,20.0,1.0,11.0,0,1,High,False,,0,fast
unplanned,road_conditions,non-corridor,east zone 1,mahadevapura,unknown,22.0,1.0,1.0,0,1,Low,True,,0,slow
unplanned,vehicle_breakdown,bellary road 2,unknown,chikkajala,ksrtc_bus,20.0,0.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,yelahanka,heavy_vehicle,20.0,1.0,11.0,0,1,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,chikkajala,unknown,23.0,0.0,12.0,0,0,Low,False,43.29526675,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,11.0,1.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,20.0,1.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,k.r. pura,heavy_vehicle,2.0,2.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,truck,7.0,2.0,12.0,0,1,Low,False,,0,fast
planned,construction,non-corridor,unknown,chikkajala,unknown,8.0,3.0,3.0,0,0,Low,False,,1,slow
unplanned,road_conditions,bellary road 1,west zone 2,sadashivanagar,unknown,22.0,1.0,11.0,0,1,High,False,86701.91650806667,0,slow
unplanned,accident,non-corridor,unknown,electronic city,unknown,0.0,3.0,12.0,0,0,Low,False,77.25445518333332,0,fast
unplanned,accident,non-corridor,unknown,electronic city,unknown,1.0,3.0,12.0,0,0,Low,False,57.72944888333333,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,k.r. pura,others,3.0,4.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,k.r. pura,heavy_vehicle,20.0,4.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,devanahalli airport,heavy_vehicle,0.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,6.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,7.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,7.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,chikkajala,private_bus,19.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,others,non-corridor,east zone 2,hennuru,unknown,3.0,2.0,1.0,0,0,Low,False,38902.61750921667,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,k.r. pura,lcv,20.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,20.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,4.0,6.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,20.0,0.0,1.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 1,whitefield,others,4.0,2.0,1.0,0,0,Low,False,51.47168045,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,21.0,0.0,1.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,devanahalli airport,others,21.0,0.0,1.0,0,1,Low,False,,0,fast
unplanned,accident,bellary road 2,unknown,chikkajala,unknown,2.0,2.0,1.0,0,0,High,False,29.787725583333334,0,fast
unplanned,accident,bellary road 2,unknown,chikkajala,unknown,2.0,2.0,1.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,private_bus,7.0,2.0,1.0,0,1,High,False,,0,fast
planned,construction,non-corridor,unknown,chikkajala,unknown,8.0,3.0,3.0,0,0,Low,False,,1,slow
unplanned,accident,non-corridor,unknown,devanahalli airport,unknown,5.0,4.0,1.0,0,1,Low,False,,0,fast
planned,construction,orr east 2,east zone 1,hal old airport,unknown,8.0,3.0,3.0,0,0,High,False,,1,slow
unplanned,vehicle_breakdown,orr west 1,south zone 1,banashankari,bmtc_bus,21.0,1.0,1.0,0,1,High,False,26.65322595,0,fast
unplanned,vehicle_breakdown,orr north 1,central zone 1,banaswadi,bmtc_bus,21.0,1.0,1.0,0,1,High,False,34.82160695,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,lcv,22.0,1.0,1.0,0,1,Low,False,23.468869533333336,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,hennuru,heavy_vehicle,23.0,1.0,1.0,0,0,Low,False,9.259744333333334,0,fast
unplanned,vehicle_breakdown,orr north 2,north zone 2,jalahalli,heavy_vehicle,0.0,2.0,1.0,0,0,High,False,73.26354786666667,0,fast
unplanned,vehicle_breakdown,orr east 1,central zone 1,bellandur,lcv,4.0,2.0,1.0,0,0,High,False,,0,fast
unplanned,accident,non-corridor,south zone 1,jayanagara,unknown,23.0,1.0,1.0,0,0,Low,False,,0,fast
unplanned,accident,non-corridor,south zone 1,jayanagara,unknown,23.0,1.0,1.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,chikkabanavara,others,7.0,2.0,1.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 1,kamakshipalya,lcv,21.0,2.0,1.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,22.0,2.0,1.0,0,1,Low,False,,0,fast
unplanned,others,non-corridor,central zone 1,banaswadi,unknown,0.0,3.0,1.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,jnanabharathi,bmtc_bus,0.0,3.0,1.0,0,0,Low,False,17.014181316666665,0,fast
unplanned,tree_fall,non-corridor,west zone 1,rajajinagar,unknown,8.0,2.0,1.0,0,0,Low,False,15661.082457333334,0,fast
unplanned,vehicle_breakdown,bellary road 1,central zone 2,sadashivanagar,private_car,6.0,3.0,1.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,r.t. nagar,others,6.0,3.0,1.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,banaswadi,private_car,8.0,3.0,1.0,0,0,Low,False,76.8051597,0,fast
unplanned,accident,non-corridor,north zone 1,banaswadi,unknown,9.0,3.0,1.0,0,0,Low,False,,0,fast
unplanned,accident,non-corridor,south zone 1,electronic city,unknown,11.0,2.0,1.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 1,byatarayanapura,heavy_vehicle,12.0,2.0,1.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,central zone 2,high ground,private_bus,10.0,3.0,1.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,east zone 2,banaswadi,bmtc_bus,20.0,3.0,1.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,bmtc_bus,21.0,2.0,1.0,0,1,Low,False,103.6454872,0,fast
planned,construction,non-corridor,unknown,chikkajala,unknown,22.0,2.0,1.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,west zone 1,jnanabharathi,bmtc_bus,22.0,2.0,1.0,0,1,Low,False,12.0260546,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,0.0,2.0,11.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,orr east 2,east zone 2,mahadevapura,heavy_vehicle,0.0,2.0,11.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,orr east 2,east zone 2,mahadevapura,heavy_vehicle,0.0,2.0,11.0,0,0,High,False,,0,fast
planned,construction,non-corridor,unknown,no police station,unknown,0.0,3.0,1.0,0,0,Low,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,west zone 1,kamakshipalya,ksrtc_bus,22.0,5.0,11.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,orr east 1,east zone 1,hal old airport,lcv,0.0,2.0,11.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,ksrtc_bus,3.0,3.0,1.0,0,0,High,False,28.98592503333333,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,kengeri,private_bus,1.0,3.0,1.0,0,0,Low,True,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,2.0,3.0,1.0,0,0,Low,False,,0,fast
unplanned,pot_holes,non-corridor,south zone 1,hulimavu,unknown,5.0,3.0,1.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,3.0,2.0,11.0,0,0,Low,False,,0,fast
unplanned,construction,old airport road,east zone 2,hal old airport,unknown,12.0,3.0,1.0,0,0,High,True,46919.26029201667,0,slow
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,lcv,18.0,3.0,1.0,0,0,Low,False,58.99964246666666,0,fast
unplanned,vehicle_breakdown,orr north 2,south zone 1,jalahalli,bmtc_bus,7.0,2.0,11.0,0,1,High,False,,0,fast
planned,construction,orr east 2,east zone 1,hal old airport,unknown,20.0,3.0,1.0,0,1,High,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,north zone 2,chikkabanavara,ksrtc_bus,7.0,2.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,chikkabanavara,ksrtc_bus,7.0,2.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 2,mico layout,others,20.0,3.0,1.0,0,1,Low,False,70.21878856666667,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,jnanabharathi,bmtc_bus,8.0,2.0,11.0,0,0,Low,False,75.99562091666667,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,11.0,2.0,11.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 1,hebbala,heavy_vehicle,19.0,2.0,11.0,0,1,High,False,119.66875773333332,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 1,k.s. layout,bmtc_bus,21.0,3.0,1.0,0,1,Low,False,66.1186007,0,fast
unplanned,pot_holes,non-corridor,central zone 2,shivajinagar,unknown,23.0,3.0,1.0,0,0,Low,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,20.0,2.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,r.t. nagar,ksrtc_bus,22.0,3.0,1.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,r.t. nagar,others,0.0,4.0,1.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,r.t. nagar,others,0.0,4.0,1.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,r.t. nagar,heavy_vehicle,1.0,4.0,1.0,0,0,High,False,,0,fast
planned,construction,non-corridor,east zone 2,hennuru,unknown,19.0,2.0,11.0,0,1,Low,True,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,21.0,2.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,central zone 1,banaswadi,lcv,22.0,2.0,11.0,0,1,High,False,52.80341505,0,fast
unplanned,accident,hennur main road,unknown,chikkajala,unknown,21.0,3.0,1.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,mahadevapura,private_car,5.0,4.0,1.0,0,1,Low,False,30.2210109,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,r.t. nagar,lcv,6.0,4.0,1.0,0,1,High,False,111.53120048333334,0,fast
unplanned,vehicle_breakdown,hosur road,south zone 2,hsr layout,bmtc_bus,23.0,2.0,11.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,truck,22.0,3.0,1.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,heavy_vehicle,0.0,4.0,1.0,0,0,Low,False,120.12128181666668,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hebbala,heavy_vehicle,0.0,3.0,11.0,0,0,High,False,19.14146123333333,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hennuru,lcv,1.0,3.0,11.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,8.0,4.0,1.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 1,kengeri,bmtc_bus,3.0,3.0,11.0,0,0,High,False,7.899234916666667,0,fast
unplanned,construction,non-corridor,unknown,no police station,unknown,8.0,4.0,1.0,0,0,Low,False,,0,slow
unplanned,road_conditions,non-corridor,east zone 2,hennuru,unknown,5.0,3.0,11.0,0,1,Low,False,2592.6318681333337,0,slow
unplanned,vehicle_breakdown,non-corridor,east zone 1,whitefield,bmtc_bus,5.0,3.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 1,hebbala,lcv,11.0,4.0,1.0,0,0,High,False,7.709397766666667,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 2,kamakshipalya,bmtc_bus,9.0,3.0,11.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,orr east 1,central zone 1,bellandur,heavy_vehicle,19.0,4.0,1.0,0,1,High,False,33.951876483333336,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 2,bellandur,heavy_vehicle,19.0,3.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,chikkabanavara,private_bus,20.0,4.0,1.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,ksrtc_bus,20.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,accident,bannerghata road,south zone 1,thalagattapura,unknown,18.0,4.0,1.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,ksrtc_bus,20.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,ksrtc_bus,20.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,ksrtc_bus,20.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,ksrtc_bus,20.0,3.0,11.0,0,1,High,False,,0,fast
planned,construction,orr east 2,east zone 1,hal old airport,unknown,20.0,3.0,11.0,0,1,High,False,,0,slow
unplanned,others,non-corridor,west zone 1,byatarayanapura,unknown,21.0,3.0,11.0,0,1,Low,False,20191.544604266663,0,fast
unplanned,vehicle_breakdown,bannerghata road,south zone 2,j.p. nagar,bmtc_bus,21.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,jalahalli,bmtc_bus,21.0,3.0,11.0,0,1,Low,False,45.277387833333336,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,hennuru,private_bus,20.0,4.0,1.0,0,1,Low,False,87.5886433,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,22.0,3.0,11.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 2,byatarayanapura,bmtc_bus,22.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,private_car,20.0,3.0,11.0,0,1,High,False,,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,23.0,3.0,11.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,jnanabharathi,truck,21.0,4.0,1.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,others,21.0,4.0,1.0,0,1,High,False,,0,fast
unplanned,accident,non-corridor,west zone 2,banashankari,unknown,23.0,3.0,11.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 1,bellandur,bmtc_bus,21.0,3.0,11.0,0,1,Low,False,147.50678613333332,0,fast
unplanned,vehicle_breakdown,orr east 1,central zone 1,bellandur,bmtc_bus,23.0,3.0,11.0,0,0,High,False,79.75770394999999,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,0.0,5.0,1.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 2,kamakshipalya,bmtc_bus,0.0,5.0,1.0,1,0,High,False,,0,fast
unplanned,others,non-corridor,south zone 1,thalagattapura,unknown,1.0,4.0,12.0,0,0,Low,False,,0,fast
unplanned,congestion,non-corridor,north zone 2,yeshwanthpura,unknown,2.0,4.0,12.0,0,0,Low,False,8.53112645,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 1,whitefield,heavy_vehicle,1.0,4.0,12.0,0,0,Low,False,107.99300908333332,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,yeshwanthpura,lcv,3.0,4.0,12.0,0,0,Low,False,15.0543215,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,ksrtc_bus,3.0,4.0,12.0,0,0,High,False,71.66411911666667,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,bmtc_bus,3.0,5.0,1.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,magadi road,central zone 2,magadi road,bmtc_bus,5.0,5.0,1.0,1,1,High,False,23.92499288333333,0,fast
unplanned,pot_holes,non-corridor,west zone 1,jnanabharathi,unknown,5.0,4.0,12.0,0,1,Low,False,,0,slow
unplanned,others,non-corridor,west zone 1,jnanabharathi,unknown,7.0,4.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,lcv,5.0,5.0,1.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,hosur road,south zone 2,hsr layout,ksrtc_bus,8.0,4.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,jalahalli,bmtc_bus,9.0,4.0,12.0,0,0,Low,False,52.7526632,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,truck,7.0,4.0,12.0,0,1,Low,False,,0,fast
unplanned,others,non-corridor,north zone 1,k.g. halli,unknown,9.0,4.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,7.0,4.0,12.0,0,1,Low,False,,0,fast
planned,construction,orr east 2,east zone 1,hal old airport,unknown,20.0,4.0,1.0,0,1,High,False,,0,slow
unplanned,construction,non-corridor,south zone 1,thalagattapura,unknown,19.0,4.0,12.0,0,1,Low,False,,0,slow
unplanned,accident,cbd 2,central zone 2,cubbon park,unknown,19.0,4.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,20.0,4.0,12.0,0,1,Low,False,,0,fast
unplanned,pot_holes,bellary road 1,west zone 2,sadashivanagar,unknown,21.0,4.0,12.0,0,1,High,False,156021.80007816668,0,slow
unplanned,construction,non-corridor,north zone 2,yeshwanthpura,unknown,23.0,4.0,12.0,0,0,Low,True,212.49775946666665,0,slow
unplanned,road_conditions,non-corridor,east zone 1,whitefield,unknown,1.0,5.0,12.0,1,0,Low,False,,0,slow
unplanned,road_conditions,non-corridor,east zone 2,hennuru,unknown,2.0,5.0,12.0,1,0,Low,True,106736.8868303,0,slow
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,auto,2.0,5.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,central zone 2,high ground,truck,19.0,5.0,1.0,1,1,High,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,east zone 2,k.r. pura,others,21.0,5.0,1.0,1,1,Low,False,22.6700687,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,orr north 2,north zone 2,jalahalli,truck,22.0,5.0,1.0,1,1,High,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,jnanabharathi,bmtc_bus,22.0,5.0,1.0,1,1,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,4.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,4.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,4.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,4.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,1.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,no police station,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,others,bellary road 1,west zone 2,sadashivanagar,unknown,7.0,5.0,12.0,1,1,High,False,1019.0574604,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 1,kodigehalli,ksrtc_bus,7.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 1,kodigehalli,ksrtc_bus,7.0,5.0,12.0,1,1,High,False,,0,fast
