event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes
unplanned,others,Non-corridor,North Zone 1,Kodigehalli,unknown,6.0,2.0,11.0,0,1,Low,False,
planned,construction,ORR North 2,North Zone 1,Kodigehalli,unknown,20.0,6.0,12.0,1,1,High,False,
unplanned,others,Magadi Road,West Zone 1,Kamakshipalya,unknown,6.0,2.0,11.0,0,1,High,False,22794.13647255
unplanned,vehicle_breakdown,ORR East 1,East Zone 1,HAL Old Airport,others,23.0,3.0,1.0,0,0,High,False,89.64109846666666
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Madiwala,bmtc_bus,6.0,2.0,11.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,K.S. Layout,bmtc_bus,8.0,2.0,11.0,0,0,Low,False,
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Hennuru,private_bus,2.0,4.0,1.0,0,0,High,False,
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,21.0,1.0,11.0,0,1,High,False,
unplanned,construction,Non-corridor,unknown,Hennuru,unknown,20.0,1.0,1.0,0,1,Low,False,17588.1536572
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,heavy_vehicle,13.0,2.0,11.0,0,0,High,False,
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,heavy_vehicle,13.0,2.0,11.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,lcv,13.0,2.0,11.0,0,0,Low,False,44.05130068333334
planned,public_event,Non-corridor,West Zone 1,Kamakshipalya,unknown,,,,0,0,Low,True,
unplanned,vehicle_breakdown,Mysore Road,unknown,Kengeri,bmtc_bus,21.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,bmtc_bus,21.0,1.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Upparpet,bmtc_bus,21.0,1.0,1.0,0,1,Low,False,156.2564053
unplanned,vehicle_breakdown,ORR East 2,East Zone 1,Mahadevapura,heavy_vehicle,3.0,4.0,1.0,0,0,High,False,29.160188716666667
unplanned,pot_holes,Non-corridor,unknown,K.R. Pura,unknown,22.0,1.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Varthur Road,East Zone 1,HAL Old Airport,others,18.0,2.0,11.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Whitefield,private_car,3.0,4.0,1.0,0,0,Low,False,45.4172374
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Kodigehalli,private_car,2.0,4.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Hennuru,taxi,2.0,4.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,bmtc_bus,3.0,4.0,1.0,0,0,High,False,60.449528900000004
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,lcv,20.0,2.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,Varthur Road,East Zone 1,HAL Old Airport,others,18.0,2.0,11.0,0,0,High,False,
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,20.0,2.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,East Zone 2,Banaswadi,heavy_vehicle,19.0,2.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,R.T. Nagar,heavy_vehicle,21.0,1.0,1.0,0,1,High,False,
unplanned,accident,Non-corridor,unknown,No Police Station,unknown,21.0,2.0,11.0,0,1,Low,False,
unplanned,road_conditions,Non-corridor,unknown,K.R. Pura,unknown,0.0,2.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,ORR North 1,East Zone 2,Banaswadi,truck,21.0,2.0,11.0,0,1,High,False,
unplanned,road_conditions,ORR North 1,North Zone 1,K.G. Halli,unknown,19.0,0.0,12.0,0,1,High,False,23297.963916116667
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Hennuru,others,2.0,4.0,1.0,0,0,High,False,
planned,public_event,ORR North 1,Central Zone 1,Banaswadi,unknown,4.0,4.0,1.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Chikkabanavara,heavy_vehicle,2.0,3.0,11.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,J.P. Nagar,private_car,23.0,1.0,1.0,0,0,Low,False,
unplanned,construction,Airport New South Road,North Zone 1,Hennuru,unknown,20.0,0.0,12.0,0,1,High,False,419.0733540666667
unplanned,others,Old Airport Road,East Zone 2,HAL Old Airport,unknown,21.0,0.0,12.0,0,1,High,False,24523.369963416666
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,5.0,3.0,11.0,0,1,Low,False,52.3679289
unplanned,others,Bellary Road 1,unknown,Sadashivanagar,unknown,2.0,2.0,1.0,0,0,High,False,43.06716361666667
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,21.0,0.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Chikkabanavara,heavy_vehicle,20.0,0.0,12.0,0,1,Low,False,
unplanned,procession,Magadi Road,West Zone 1,Kamakshipalya,unknown,5.0,3.0,11.0,0,1,High,False,120.45697526666666
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Chikkabanavara,lcv,23.0,0.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Kodigehalli,heavy_vehicle,23.0,0.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,heavy_vehicle,4.0,2.0,1.0,0,0,High,False,87.68711406666667
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,private_bus,7.0,3.0,11.0,0,1,Low,False,
unplanned,others,Non-corridor,West Zone 1,Kamakshipalya,unknown,7.0,3.0,11.0,0,1,Low,False,72905.74388856668
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,bmtc_bus,7.0,3.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,bmtc_bus,7.0,3.0,11.0,0,1,High,False,14322.118207866668
unplanned,accident,Non-corridor,North Zone 2,Hennuru,unknown,0.0,1.0,12.0,0,0,Low,False,
unplanned,accident,Mysore Road,unknown,City Market,unknown,1.0,2.0,1.0,0,0,High,False,
unplanned,pot_holes,Non-corridor,unknown,Mahadevapura,unknown,5.0,2.0,1.0,0,1,Low,False,
unplanned,accident,Non-corridor,North Zone 2,Hennuru,unknown,0.0,1.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,Kodigehalli,private_car,8.0,3.0,11.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,others,6.0,4.0,1.0,0,1,High,False,
unplanned,accident,Non-corridor,North Zone 2,Hennuru,unknown,1.0,1.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,private_car,8.0,3.0,11.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,R.T. Nagar,bmtc_bus,9.0,3.0,11.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,ksrtc_bus,5.0,2.0,1.0,0,1,High,False,32.2092193
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,heavy_vehicle,11.0,3.0,11.0,0,0,High,True,
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,lcv,23.0,0.0,12.0,0,0,High,False,
unplanned,water_logging,Non-corridor,unknown,No Police Station,unknown,4.0,1.0,11.0,0,0,Low,False,
unplanned,construction,Non-corridor,East Zone 2,Hennuru,unknown,20.0,3.0,11.0,0,1,Low,False,3.4467353833333334
planned,construction,Non-corridor,East Zone 2,Hennuru,unknown,20.0,3.0,11.0,0,1,Low,True,329.12024915
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,bmtc_bus,0.0,4.0,11.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Hebbala,truck,5.0,4.0,11.0,0,1,High,False,
unplanned,others,Bellary Road 1,West Zone 2,Sadashivanagar,unknown,12.0,4.0,11.0,0,0,High,False,156819.97824168333
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,heavy_vehicle,20.0,4.0,11.0,0,1,Low,False,63.62485048333333
unplanned,accident,Non-corridor,unknown,Electronic City,unknown,20.0,4.0,11.0,0,1,Low,False,
unplanned,road_conditions,Non-corridor,West Zone 1,Rajajinagar,unknown,21.0,4.0,11.0,0,1,Low,False,155478.4923316
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Madiwala,private_bus,19.0,4.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR East 2,East Zone 2,Banaswadi,lcv,20.0,4.0,11.0,0,1,High,False,
unplanned,water_logging,Non-corridor,East Zone 2,Mahadevapura,unknown,3.0,6.0,11.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Rajajinagar,heavy_vehicle,1.0,5.0,11.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,heavy_vehicle,2.0,5.0,11.0,1,0,Low,False,
unplanned,others,ORR North 2,North Zone 2,Jalahalli,unknown,1.0,1.0,12.0,0,0,High,False,15.641905283333333
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,private_bus,5.0,4.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Peenya,lcv,8.0,4.0,1.0,0,0,Low,False,31.049118983333337
unplanned,pot_holes,unknown,East Zone 2,Hennuru,unknown,4.0,1.0,11.0,0,0,Low,False,
unplanned,road_conditions,Non-corridor,Central Zone 1,Pulikeshinagar(F.Town),unknown,4.0,1.0,11.0,0,0,Low,False,
unplanned,vehicle_breakdown,Hennur Main Road,North Zone 1,Hennuru,bmtc_bus,4.0,5.0,11.0,1,0,High,False,50.382559799999996
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,others,5.0,5.0,11.0,1,1,High,False,44.61752728333333
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,bmtc_bus,5.0,5.0,11.0,1,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Whitefield,heavy_vehicle,4.0,1.0,12.0,0,0,Low,False,41.34313795
unplanned,others,ORR North 2,North Zone 2,Jalahalli,unknown,5.0,5.0,11.0,1,1,High,False,74.58705141666665
unplanned,vehicle_breakdown,Varthur Road,East Zone 1,Whitefield,lcv,5.0,5.0,11.0,1,1,High,False,54.53153316666667
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,Kodigehalli,truck,6.0,5.0,11.0,1,1,High,False,96.51823415
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Kamakshipalya,bmtc_bus,6.0,5.0,11.0,1,1,Low,False,
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,21.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Whitefield,private_bus,5.0,1.0,12.0,0,1,Low,False,15.559016000000002
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,private_bus,9.0,4.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,North Zone 1,Banaswadi,private_car,6.0,1.0,12.0,0,1,Low,True,6.640204833333333
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,bmtc_bus,5.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Madiwala,bmtc_bus,5.0,1.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR East 1,East Zone 1,Bellandur,bmtc_bus,19.0,4.0,1.0,0,1,High,False,
unplanned,others,Non-corridor,East Zone 2,Hennuru,unknown,23.0,5.0,11.0,1,0,Low,False,79.93364358333334
planned,construction,Non-corridor,East Zone 2,Hennuru,unknown,23.0,5.0,11.0,1,0,Low,False,
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Hebbala,private_car,23.0,5.0,11.0,1,0,High,False,36.747132416666666
unplanned,others,Non-corridor,West Zone 1,Kamakshipalya,unknown,0.0,6.0,11.0,1,0,Low,False,4396.209827066667
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Kamakshipalya,truck,23.0,5.0,11.0,1,0,Low,False,8.764527933333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,R.T. Nagar,private_car,1.0,6.0,11.0,1,0,Low,False,68.46058618333333
unplanned,others,Non-corridor,East Zone 1,Whitefield,unknown,11.0,1.0,12.0,0,0,Low,False,24467.304723499998
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,bmtc_bus,1.0,6.0,11.0,1,0,High,False,
unplanned,vehicle_breakdown,Magadi Road,West Zone 2,Kamakshipalya,bmtc_bus,2.0,6.0,11.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,heavy_vehicle,20.0,4.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,heavy_vehicle,4.0,6.0,11.0,1,0,High,False,
planned,construction,ORR North 2,unknown,Kodigehalli,unknown,6.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,heavy_vehicle,18.0,1.0,12.0,0,0,High,False,
unplanned,accident,Bannerghata Road,unknown,Hulimavu,unknown,1.0,2.0,1.0,0,0,High,False,
unplanned,pot_holes,Magadi Road,unknown,Kamakshipalya,unknown,6.0,2.0,1.0,0,1,High,False,1358.3815949666666
unplanned,others,Non-corridor,unknown,Mico Layout,unknown,6.0,2.0,1.0,0,1,Low,False,1553.7663699333332
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,lcv,20.0,4.0,1.0,0,1,High,False,
unplanned,water_logging,Non-corridor,unknown,Wilson Garden,unknown,7.0,2.0,1.0,0,1,Low,True,61905.91178031667
unplanned,pot_holes,Non-corridor,Central Zone 2,Jayanagara,unknown,5.0,6.0,11.0,1,1,Low,True,9.656423833333333
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,truck,5.0,6.0,11.0,1,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Peenya,private_car,6.0,6.0,11.0,1,1,Low,False,18.1232739
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,heavy_vehicle,20.0,1.0,12.0,0,1,High,False,9.0990085
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Chikkabanavara,lcv,20.0,1.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,lcv,20.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,lcv,7.0,6.0,11.0,1,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,bmtc_bus,7.0,6.0,11.0,1,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,others,8.0,6.0,11.0,1,0,High,False,
unplanned,water_logging,Non-corridor,unknown,Wilson Garden,unknown,7.0,2.0,1.0,0,1,Low,False,61902.39153498333
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,truck,20.0,4.0,1.0,0,1,High,False,
planned,public_event,Non-corridor,unknown,Chikkajala,unknown,10.0,6.0,11.0,1,0,Low,False,
planned,public_event,Non-corridor,unknown,Chikkajala,unknown,10.0,6.0,11.0,1,0,Low,False,
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,21.0,4.0,1.0,0,1,High,False,
planned,public_event,Non-corridor,unknown,Chikkajala,unknown,10.0,6.0,11.0,1,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,lcv,20.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,West of Chord Road,West Zone 1,Malleshwaram,ksrtc_bus,0.0,0.0,11.0,0,0,High,False,38.17363073333333
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,others,18.0,1.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Magadi Road,West Zone 1,Kamakshipalya,heavy_vehicle,1.0,0.0,11.0,0,0,High,False,8.908011233333333
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,ksrtc_bus,5.0,2.0,1.0,0,1,Low,False,
planned,construction,ORR North 2,North Zone 1,Kodigehalli,unknown,20.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,truck,23.0,6.0,11.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Banashankari,lcv,20.0,1.0,12.0,0,1,Low,False,115.30609676666667
unplanned,water_logging,Bellary Road 1,unknown,Kodigehalli,unknown,8.0,2.0,1.0,0,0,High,False,15314.7179243
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,bmtc_bus,1.0,0.0,11.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,others,21.0,1.0,12.0,0,1,High,False,
unplanned,road_conditions,Non-corridor,West Zone 1,Jnanabharathi,unknown,22.0,4.0,1.0,0,1,Low,False,18.664876366666665
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,private_car,3.0,0.0,11.0,0,0,High,False,7.330868683333334
unplanned,procession,Non-corridor,North Zone 2,Hennuru,unknown,3.0,0.0,11.0,0,0,Low,False,
unplanned,procession,Non-corridor,North Zone 2,Yelahanka,unknown,3.0,0.0,11.0,0,0,Low,False,166.81366601666664
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,21.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.G. Halli,bmtc_bus,9.0,2.0,1.0,0,0,Low,True,
unplanned,others,Non-corridor,unknown,No Police Station,unknown,5.0,0.0,11.0,0,1,Low,False,
planned,public_event,Non-corridor,East Zone 1,Whitefield,unknown,5.0,0.0,11.0,0,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,Kodigehalli,truck,23.0,1.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,Mahadevapura,private_car,23.0,1.0,12.0,0,0,Low,False,
unplanned,congestion,Non-corridor,East Zone 1,Whitefield,unknown,12.0,0.0,11.0,0,0,Low,False,
planned,construction,Non-corridor,Central Zone 1,Banaswadi,unknown,1.0,2.0,12.0,0,0,Low,True,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Bellandur,bmtc_bus,22.0,4.0,1.0,0,1,Low,False,105.27233006666667
unplanned,others,Magadi Road,unknown,Kamakshipalya,unknown,19.0,2.0,1.0,0,1,High,False,48.009267783333335
planned,construction,Bellary Road 1,North Zone 2,Kodigehalli,unknown,23.0,4.0,1.0,0,0,High,False,5.682947016666666
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,lcv,19.0,0.0,11.0,0,1,High,False,34.983110116666666
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,Sadashivanagar,private_bus,18.0,0.0,11.0,0,0,High,False,110.57912203333333
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Chikkabanavara,private_bus,20.0,0.0,11.0,0,1,Low,False,29.094076266666665
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Madiwala,private_bus,21.0,4.0,1.0,0,1,High,False,
planned,construction,Non-corridor,Central Zone 1,Banaswadi,unknown,2.0,2.0,12.0,0,0,Low,True,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,others,20.0,0.0,11.0,0,1,High,False,19.710776516666666
unplanned,water_logging,Bellary Road 1,unknown,R.T. Nagar,unknown,20.0,2.0,1.0,0,1,High,False,
unplanned,construction,Bellary Road 1,unknown,Hebbala,unknown,3.0,2.0,12.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Madiwala,bmtc_bus,3.0,2.0,12.0,0,0,Low,False,
unplanned,tree_fall,Magadi Road,West Zone 1,Kamakshipalya,unknown,4.0,2.0,12.0,0,0,High,True,91.44109088333333
unplanned,others,Bellary Road 1,unknown,Kodigehalli,unknown,21.0,2.0,1.0,0,1,High,False,10351.729160066667
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,21.0,0.0,11.0,0,1,High,False,
unplanned,water_logging,Bellary Road 1,unknown,R.T. Nagar,unknown,20.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,truck,20.0,2.0,1.0,0,1,Low,False,24.450349916666667
unplanned,road_conditions,Bellary Road 1,North Zone 2,Kodigehalli,unknown,5.0,6.0,11.0,1,1,High,True,12558.5281999
unplanned,vehicle_breakdown,Varthur Road,East Zone 1,Whitefield,private_bus,4.0,2.0,12.0,0,0,High,False,139.90008856666665
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Kodigehalli,private_bus,19.0,0.0,11.0,0,1,High,False,
unplanned,tree_fall,Non-corridor,unknown,No Police Station,unknown,5.0,2.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Old Airport Road,East Zone 2,HAL Old Airport,others,21.0,0.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,heavy_vehicle,21.0,0.0,11.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,heavy_vehicle,5.0,2.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,Kodigehalli,lcv,22.0,0.0,11.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,heavy_vehicle,1.0,1.0,11.0,0,0,Low,False,
unplanned,pot_holes,Non-corridor,unknown,Hulimavu,unknown,21.0,2.0,1.0,0,1,Low,False,
unplanned,pot_holes,Non-corridor,unknown,Hulimavu,unknown,21.0,2.0,1.0,0,1,Low,False,
unplanned,construction,Non-corridor,unknown,No Police Station,unknown,6.0,2.0,12.0,0,1,Low,False,
unplanned,pot_holes,Non-corridor,unknown,Hulimavu,unknown,21.0,2.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,taxi,1.0,1.0,11.0,0,0,Low,False,
unplanned,construction,Non-corridor,North Zone 1,Hebbala,unknown,1.0,1.0,11.0,0,0,Low,False,
unplanned,vehicle_breakdown,Magadi Road,West Zone 1,Kamakshipalya,lcv,6.0,2.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,truck,5.0,2.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,6.0,2.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Chikkajala,heavy_vehicle,0.0,5.0,1.0,1,0,Low,False,
planned,construction,Airport New South Road,East Zone 2,Hennuru,unknown,5.0,2.0,12.0,0,1,High,True,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Hebbala,heavy_vehicle,1.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Whitefield,private_bus,20.0,2.0,12.0,0,1,Low,False,90.77372385
unplanned,vehicle_breakdown,Non-corridor,North Zone 1,Jalahalli,bmtc_bus,20.0,2.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,heavy_vehicle,20.0,2.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR East 1,unknown,HAL Old Airport,bmtc_bus,5.0,5.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,ORR East 1,South Zone 2,HSR Layout,heavy_vehicle,18.0,2.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Bellandur,private_car,20.0,2.0,12.0,0,1,Low,False,46.3259174
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,heavy_vehicle,21.0,2.0,12.0,0,1,Low,False,
planned,construction,ORR East 2,East Zone 1,HAL Old Airport,unknown,20.0,2.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,East Zone 2,Banaswadi,heavy_vehicle,18.0,2.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,21.0,2.0,12.0,0,1,Low,False,
unplanned,water_logging,ORR East 1,East Zone 1,HAL Old Airport,unknown,21.0,2.0,12.0,0,1,High,False,4670.149929583334
unplanned,water_logging,ORR North 2,unknown,Kodigehalli,unknown,4.0,3.0,1.0,0,0,High,False,14467.552242700001
unplanned,congestion,Magadi Road,unknown,Kamakshipalya,unknown,2.0,3.0,1.0,0,0,High,False,
unplanned,road_conditions,Non-corridor,unknown,K.R. Pura,unknown,4.0,3.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,0.0,3.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,High ground,others,5.0,3.0,1.0,0,1,High,False,39.85933068333333
